session,site,species_order,family,binomial,species,size_bin,size_bin_lengths,predator_presence,habitat,octocoral,stony,relief_cm,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,trophic_position,shape,SVC_date,SVC_area,SVC_max_depth,SVC_density,pred_date,pred_depth,pred_area,pred_density,SVC_pred_difference,total_density,log_difference,average_depth
236,Conch 3A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,2,2,33.53846153846154,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-25,153.93804,44,0,2015-10-25,43,2000,0.0015,-0.0015,0.0015,-0.9162907318741551,43.5
236,Conch 3A,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,47.70199,1,Continuous,2,2,33.53846153846154,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-10-25,153.93804,44,0,2015-10-25,43,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,43.5
237,Conch 6A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,10,2,27.384615384615383,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-25,153.93804,44,0,2015-10-25,45,2000,0.0015,-0.0015,0.0015,-0.9162907318741551,44.5
237,Conch 6A,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,47.70199,1,Continuous,10,2,27.384615384615383,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-10-25,153.93804,44,0,2015-10-25,45,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,44.5
238,BISC-W30a,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,8.105263157894736,3.1052631578947367,36.38461538461539,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-26,153.93804,31.36842105263158,0,2015-10-26,31,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,31.184210526315788
238,BISC-W30a,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,8.105263157894736,3.1052631578947367,36.38461538461539,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-26,153.93804,31.36842105263158,0,2015-10-26,31,2000,0.0015,-0.0015,0.0015,-0.9162907318741551,31.184210526315788
238,BISC-W30a,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,8.105263157894736,3.1052631578947367,36.38461538461539,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-26,153.93804,31.36842105263158,0,2015-10-26,31,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,31.184210526315788
238,BISC-W30a,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,8.105263157894736,3.1052631578947367,36.38461538461539,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-26,153.93804,31.36842105263158,0,2015-10-26,31,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,31.184210526315788
240,BISC-W60-6d,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,14.35,4.85,27.58974358974359,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-26,153.93804,57.7,0,2015-10-26,55,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,56.35
240,BISC-W60-6d,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,14.35,4.85,27.58974358974359,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-26,153.93804,57.7,0,2015-10-26,55,2000,0.002,-0.002,0.002,-1.0986122886681091,56.35
240,BISC-W60-6d,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,14.35,4.85,27.58974358974359,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-26,153.93804,57.7,0,2015-10-26,55,2000,0.002,-0.002,0.002,-1.0986122886681091,56.35
242,BISC-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,7.321428571428571,2,29.5,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,57.82142857142857,0.006496120127292773,2015-10-27,54.5,2000,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,56.160714285714285
242,BISC-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,7.321428571428571,2,29.5,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,57.82142857142857,0,2015-10-27,54.5,2000,0.001,-0.001,0.001,-0.6931471805599454,56.160714285714285
242,BISC-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,7.321428571428571,2,29.5,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,57.82142857142857,0,2015-10-27,54.5,2000,0.0015,-0.0015,0.0015,-0.9162907318741551,56.160714285714285
242,BISC-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,7.321428571428571,2,29.5,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,57.82142857142857,0,2015-10-27,54.5,2000,0.0015,-0.0015,0.0015,-0.9162907318741551,56.160714285714285
242,BISC-W13,Perciformes,Epinephelidae,Cephalopholis fulva,coney,5,24.92844,1,Continuous,7.321428571428571,2,29.5,1,demersal,solitary,41,neutral,1,carnivore,fusiform,2015-10-27,153.93804,57.82142857142857,0,2015-10-27,54.5,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,56.160714285714285
242,BISC-W13,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,47.70199,1,Continuous,7.321428571428571,2,29.5,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-10-27,153.93804,57.82142857142857,0,2015-10-27,54.5,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,56.160714285714285
242,BISC-W13,Perciformes,Epinephelidae,Epinephelus adscensionis,rock hind,5,24.92844,1,Continuous,7.321428571428571,2,29.5,0,demersal,solitary,60,neutral,1,invertivore,fusiform,2015-10-27,153.93804,57.82142857142857,0,2015-10-27,54.5,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,56.160714285714285
243,BISC-W60-11c,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,70,2,25.615384615384617,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,53,0.006496120127292773,2015-10-27,45,2000,5e-4,0.005996120127292772,0.006996120127292773,1.6089204622188626,49
243,BISC-W60-11c,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,70,2,25.615384615384617,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,53,0,2015-10-27,45,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,49
243,BISC-W60-11c,Perciformes,Epinephelidae,Epinephelus guttatus,red hind,5,24.92844,1,Continuous,70,2,25.615384615384617,0,demersal,solitary,76,neutral,1,invertivore,fusiform,2015-10-27,153.93804,53,0,2015-10-27,45,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,49
244,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,9.814814814814815,4.888888888888889,27.923076923076923,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,56.074074074074076,0.006496120127292773,2015-10-27,55.5,2000,5e-4,0.005996120127292772,0.006996120127292773,1.6089204622188626,55.78703703703704
244,BISC-W60-4b,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Continuous,9.814814814814815,4.888888888888889,27.923076923076923,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-27,153.93804,56.074074074074076,0,2015-10-27,55.5,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,55.78703703703704
244,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis fulva,coney,4,17.94356,1,Continuous,9.814814814814815,4.888888888888889,27.923076923076923,1,demersal,solitary,41,neutral,1,carnivore,fusiform,2015-10-27,153.93804,56.074074074074076,0,2015-10-27,55.5,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,55.78703703703704
244,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,9.814814814814815,4.888888888888889,27.923076923076923,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,56.074074074074076,0,2015-10-27,55.5,2000,5e-4,-5e-4,5e-4,-0.4054651081081646,55.78703703703704
244,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,9.814814814814815,4.888888888888889,27.923076923076923,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,56.074074074074076,0,2015-10-27,55.5,2000,0.001,-0.001,0.001,-0.6931471805599454,55.78703703703704
244,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,9.814814814814815,4.888888888888889,27.923076923076923,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-27,153.93804,56.074074074074076,0,2015-10-27,55.5,2000,0.002,-0.002,0.002,-1.0986122886681091,55.78703703703704
245,Conch 4B,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,5,2,18.53846153846154,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-28,153.93804,45,0.006496120127292773,2015-10-28,44.5,2000,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,44.75
245,Conch 4B,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,5,2,18.53846153846154,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-28,153.93804,45,0,2015-10-28,44.5,2000,0.002,-0.002,0.002,-1.0986122886681091,44.75
245,Conch 4B,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,5,2,18.53846153846154,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-28,153.93804,45,0,2015-10-28,44.5,2000,0.0025,-0.0025,0.0025,-1.252762968495368,44.75
246,DANGER 88,Scorpaeniformes,Scorpaenidae,Scorpaena plumieri,spotted scorpionfish,4,17.94356,1,Patch,50,20,70.5,0,demersal,solitary,50,camouflage,1,carnivore,fusiform,2015-10-30,153.93804,9,0,2015-10-30,12,166.5,0.006006006006006006,-0.006006006006006006,0.006006006006006006,-1.946767782040986,10.5
247,KL-P2,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,20,20,25,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-30,78.53981634,17,0.03819718634193078,2015-10-30,19,324,0.006172839506172839,0.032024346835757944,0.04437002584810362,1.698303365049291,18
247,KL-P2,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,47.70199,1,Patch,20,20,25,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-10-30,78.53981634,17,0,2015-10-30,19,324,0.0030864197530864196,-0.0030864197530864196,0.0030864197530864196,-1.4076692207046237,18
247,KL-P2,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,24.92844,1,Patch,20,20,25,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-30,78.53981634,17,0,2015-10-30,19,324,0.0030864197530864196,-0.0030864197530864196,0.0030864197530864196,-1.4076692207046237,18
247,KL-P2,Anguilliformes,Ophichthidae,Myrichthys breviceps,sharptail eel,5,24.92844,1,Patch,20,20,25,0,benthic,solitary,102,neutral,1,invertivore,anguilliform,2015-10-30,78.53981634,17,0,2015-10-30,19,324,0.0030864197530864196,-0.0030864197530864196,0.0030864197530864196,-1.4076692207046237,18
248,KL-P4,Perciformes,Epinephelidae,Epinephelus adscensionis,rock hind,2,7.533217,1,Patch,40,30,28.933333333333334,0,demersal,solitary,60,neutral,1,invertivore,fusiform,2015-10-30,78.53981634,18,0.01273239544731026,2015-10-30,18,576,0,0.01273239544731026,0.01273239544731026,2.619757672683737,18
248,KL-P4,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,40,30,28.933333333333334,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-30,78.53981634,18,0.01273239544731026,2015-10-30,18,576,0,0.01273239544731026,0.01273239544731026,2.619757672683737,18
248,KL-P4,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,47.70199,1,Patch,40,30,28.933333333333334,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-10-30,78.53981634,18,0,2015-10-30,18,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-1.0065376097219332,18
248,KL-P4,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,40,30,28.933333333333334,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-10-30,78.53981634,18,0,2015-10-30,18,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-1.0065376097219332,18
248,KL-P4,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,5,24.92844,1,Patch,40,30,28.933333333333334,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-10-30,78.53981634,18,0,2015-10-30,18,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-1.0065376097219332,18
248,KL-P4,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,24.92844,1,Patch,40,30,28.933333333333334,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-30,78.53981634,18,0,2015-10-30,18,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-1.0065376097219332,18
249,KL-P5,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,47.70199,1,Patch,40,30,48.07692307692308,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-10-30,153.93804,23,0,2015-10-30,30,2550,3.92156862745098e-4,-3.92156862745098e-4,3.92156862745098e-4,-0.3308542443169893,26.5
249,KL-P5,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,24.92844,1,Patch,40,30,48.07692307692308,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-30,153.93804,23,0,2015-10-30,30,2550,7.84313725490196e-4,-7.84313725490196e-4,7.84313725490196e-4,-0.5790338737925245,26.5
249,KL-P5,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,40,30,48.07692307692308,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-10-30,153.93804,23,0,2015-10-30,30,2550,7.84313725490196e-4,-7.84313725490196e-4,7.84313725490196e-4,-0.5790338737925245,26.5
250,KL-P6,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,47.70199,1,Patch,30,40,54.583333333333336,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-10-30,50.26548246,23,0.019894367885472396,2015-10-30,26,462,0.0021645021645021645,0.017729865720970232,0.02205887004997456,1.8874838942627457,24.5
250,KL-P6,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Patch,30,40,54.583333333333336,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-30,50.26548246,23,0,2015-10-30,26,462,0.0021645021645021645,-0.0021645021645021645,0.0021645021645021645,-1.1519957492279849,24.5
250,KL-P6,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,30,40,54.583333333333336,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-10-30,50.26548246,23,0,2015-10-30,26,462,0.0021645021645021645,-0.0021645021645021645,0.0021645021645021645,-1.1519957492279849,24.5
251,KL-P7,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,17.94356,1,Patch,11.71,10,56.27777777777778,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-10-31,63.61725124,18,0.03143801344787559,2015-10-31,18,1417.5,0,0.03143801344787559,0.03143801344787559,3.479330989637074,18
251,KL-P7,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,47.70199,1,Patch,11.71,10,56.27777777777778,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-10-31,63.61725124,18,0,2015-10-31,18,1417.5,7.054673721340388e-4,-7.054673721340388e-4,7.054673721340388e-4,-0.5338391917255416,18
251,KL-P7,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,11.71,10,56.27777777777778,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-31,63.61725124,18,0,2015-10-31,18,1417.5,0.0021164021164021165,-0.0021164021164021165,0.0021164021164021165,-1.136679168591944,18
251,KL-P7,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,5,24.92844,1,Patch,11.71,10,56.27777777777778,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-31,63.61725124,18,0,2015-10-31,18,1417.5,7.054673721340388e-4,-7.054673721340388e-4,7.054673721340388e-4,-0.5338391917255416,18
251,KL-P7,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Patch,11.71,10,56.27777777777778,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-31,63.61725124,18,0,2015-10-31,18,1417.5,7.054673721340388e-4,-7.054673721340388e-4,7.054673721340388e-4,-0.5338391917255416,18
251,KL-P7,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,47.70199,1,Patch,11.71,10,56.27777777777778,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-10-31,63.61725124,18,0,2015-10-31,18,1417.5,7.054673721340388e-4,-7.054673721340388e-4,7.054673721340388e-4,-0.5338391917255416,18
251,KL-P7,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,11.71,10,56.27777777777778,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-10-31,63.61725124,18,0,2015-10-31,18,1417.5,7.054673721340388e-4,-7.054673721340388e-4,7.054673721340388e-4,-0.5338391917255416,18
252,KL-P8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,10,20,41.84375,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-31,28.27433388,30,0,2015-10-31,12,2470,4.048582995951417e-4,-4.048582995951417e-4,4.048582995951417e-4,-0.33993644331888184,21
252,KL-P8,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,5,24.92844,1,Patch,10,20,41.84375,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-31,28.27433388,30,0,2015-10-31,12,2470,4.048582995951417e-4,-4.048582995951417e-4,4.048582995951417e-4,-0.33993644331888184,21
252,KL-P8,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,47.70199,1,Patch,10,20,41.84375,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-10-31,28.27433388,30,0,2015-10-31,12,2470,8.097165991902834e-4,-8.097165991902834e-4,8.097165991902834e-4,-0.5931702579855918,21
252,KL-P8,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,47.70199,1,Patch,10,20,41.84375,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-10-31,28.27433388,30,0,2015-10-31,12,2470,4.048582995951417e-4,-4.048582995951417e-4,4.048582995951417e-4,-0.33993644331888184,21
253,KL-30,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,5,45,47,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-10-31,153.93804,12,0.006496120127292773,2015-10-31,12,3744,5.341880341880342e-4,0.005961932093104739,0.007030308161480807,1.5863842971964504,12
253,KL-30,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,5,24.92844,1,Patch,5,45,47,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-31,153.93804,12,0.006496120127292773,2015-10-31,12,3744,8.012820512820513e-4,0.005694838076010722,0.007297402178574824,1.425886908242819,12
253,KL-30,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,24.92844,1,Patch,5,45,47,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-31,153.93804,12,0.006496120127292773,2015-10-31,12,3744,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,12
253,KL-30,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,47.70199,1,Patch,5,45,47,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-10-31,153.93804,12,0.006496120127292773,2015-10-31,12,3744,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,12
253,KL-30,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Patch,5,45,47,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-31,153.93804,12,0,2015-10-31,12,3744,2.670940170940171e-4,-2.670940170940171e-4,2.670940170940171e-4,-0.2367261030800787,12
253,KL-30,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,47.70199,1,Patch,5,45,47,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-10-31,153.93804,12,0,2015-10-31,12,3744,2.670940170940171e-4,-2.670940170940171e-4,2.670940170940171e-4,-0.2367261030800787,12
253,KL-30,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,5,45,47,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-10-31,153.93804,12,0,2015-10-31,12,3744,5.341880341880342e-4,-5.341880341880342e-4,5.341880341880342e-4,-0.4280012731305769,12
253,KL-30,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,24.92844,1,Patch,5,45,47,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-10-31,153.93804,12,0,2015-10-31,12,3744,2.670940170940171e-4,-2.670940170940171e-4,2.670940170940171e-4,-0.2367261030800787,12
